word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
espouse,40,Under the Banner of Heaven,2022,"Crime, Drama, Mystery",Church and State,1,4,tt17068070,"""If a man espouse a virgin and desire to espouse another, | to espouse another, he is justified."" | ""If any man espouse a virgin and desire"
espouse,40,Fed Up,2014,Documentary,,,,tt2381335,to espouse this same mantra...
espouse,40,The Good Wife,2016,"Crime, Drama, Mystery",Targets,7,15,tt5431472,overtly espouse violence just shows
espouse,40,Richard III,1956,"Biography, Drama, History",,,,tt0049674,he shall espouse Elizabeth her daughter.
espouse,40,Bitter Moon,1994,"Drama, Romance, Thriller",,,,tt0104779,consentez-vous a prendre pour espouse...
espouse,40,Frequency,2016,"Sci-Fi & Fantasy, Drama, Mystery",Deviation,1,6,tt6181998,Quantum physicists who espouse this belief?
impetuous,400,The Heiress,1949,"Drama, Romance",,,,tt0041452,"Impetuous? | You are not as impetuous as you used to be, Morris."
impetuous,400,Hannibal Brooks,1969,"Action, Adventure, Comedy",,,,tt0064403,Impetuous.
impetuous,400,Living 'til the End,2005,"Drama, Romance",,,,tt0419922,impetuous.
impetuous,400,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Konoha doumeikoku Suna no shinobi,1,125,tt1302477,Impetuous...
impetuous,400,Weeds,2009,"Comedy, Crime, Drama",Where the Sidewalk Ends,5,7,tt1444242,impetuous.
impetuous,400,FAST,2022,"Comedy, Romance",,,,tt22023962,Impetuous.
impetuous,400,Lost Girl,2013,"Action, Drama, Fantasy",Delinquents,3,10,tt2301252,Impetuous.
impetuous,400,Sweet Magnolias,2023,Drama,And a Star to Steer Her By,3,6,tt23330032,...impetuous | To prove we can still be the impetuous young lovers we once were.
impetuous,400,Westworld,2016,"Drama, Mystery, Sci-Fi",The Bicameral Mind,1,10,tt5229638,Impetuous.
impetuous,400,Insatiable,2018,"Comedy, Drama, Thriller",Miss Bareback Buckaroo,1,3,tt7269754,Impetuous.
impetuous,400,The Three Musketeers,1948,"Action, Adventure, Drama",,,,tt0040876,Impetuous imbeciles! | They're impetuous men your Majesty | They're impetuous men your Majesty.
playful,1442,Shikhar,2005,Drama,,,,tt0475627,"It's playful.. playful. | It's playful.. playful. | It's playful.. playful. | It's playful.. playful. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | I salute you, oh playful heart. | I salute you, oh playful heart. | I salute you, oh playful heart."
playful,1442,Newton,2017,"Comedy, Drama",,,,tt6484982,- Malko means playful - Playful?
playful,1442,The Turn of the Screw,1999,"Drama, Thriller, Horror, TV Movie",,,,tt0209440,Playful? | No. They're just playful. | Will you still call them playful?
playful,1442,'Allo 'Allo!,1991,"Comedy, History, War",The Spirit of Nouvion,7,6,tt0500320,             PLAYFUL.           
playful,1442,Becker,1998,Comedy,My Dinner with Becker,1,5,tt0520608,       Playful.                 
playful,1442,Jeff Dunham: Me the People,2022,"Comedy, TV Movie, Documentary",,,,tt23318056,Playful.
playful,1442,The Mentalist,2015,"Crime, Drama, Mystery",Brown Shag Carpet,7,12,tt4260578,Playful? | Or more playful.
playful,1442,The Blacklist: Redemption,2017,"Action, Crime, Drama",Leland Bray,1,1,tt5721510,Playful.
playful,1442,Les Tuche 3,2018,Comedy,,,,tt7066382,- Playful! | - Playful! She laughs.
playful,1442,Karen Kingsbury's Maggie's Christmas Miracle,2017,"Drama, Family, Romance",,,,tt7714136,Playful? | I prefer to call it a playful streak.
playful,1442,The Heart of Hiroshima,1966,Drama,,,,tt0202784,Because I'm playful. - Playful Bambi?
spawn,829,Spawn,1997,"Action, Drama, Horror",,,,tt0120177,"Spawn. | Where's Spawn? | Spawn must choose... | You're Spawn now, | All right, Spawn. | Spawn has stopped... | Twinkle, twinkle, little Spawn. | Spawn, general of Hell's army. | Who's your new friend, Spawn? | It's all your fault, Spawn. | and Spawn came and helped me. | I'll get Spawn so worked up, | Spawn was ready sooner than I expected, | I was counting on Spawn killing you. | From spawn larva to full-fledged Hellspawn in record time. | to make sure Spawn keeps his end of the bargain. | I want your special attention dealing with Spawn, you hear me? | Now I get Spawn to murder Wynn and release the virus. | I got Wynn to kill Spawn and create the HEAT-16 bomb."
spawn,829,The Reef,2007,"Animation, Family",,,,tt0820142,Spawn!
spawn,829,Spawn,1997,"Animation, Action, Adventure",Burning Visions,1,1,tt0886219,"SPAWN? | ANYWAY, SPAWN, | YOU GOT NOWHERE TO GO, SPAWN. | YOU CAME BACK FOR HER, SPAWN. | THAT'S IT, SPAWN. LET YOURSELF GO. | I'M TODD McFARLANE, AND I CREATED ""SPAWN."" | <i>WHAT DO YOU THINK, SPAWN?</i> | AND NOW, ""SPAWN,"" SO TURN OFF YOUR LIGHTS."
spawn,829,Robot Chicken,2007,"Animation, Short, Adventure",Ban on the Fun,3,11,tt1133193,"All: # Big in the '90s, Spawn, Spawn, Spawn # | Foul Beasts, I, Spawn, the superhero from hell,"
spawn,829,Nosferatu a Venezia,1988,Horror,,,,tt0091651,Foul spawn.
spawn,829,Ghoulies IV,1994,"Comedy, Fantasy, Horror",,,,tt0109895,Hell spawn.
spawn,829,In the Heat of the Sun,,"Drama, Romance",,,,tt0111786,Turtle spawn!
spawn,829,Happy Endings,2005,"Comedy, Drama, Music",,,,tt0361693,Your spawn.
spawn,829,Oyster Farmer,2005,"Romance, Drama",,,,tt0379918,They spawn.
spawn,829,Deep Sea 3D,2006,Documentary,,,,tt0424942,...to spawn? | ...the entire coral reef will spawn. | ...coral polyps begin jetting spawn into the night sea.
spawn,829,"Beverly Hills, 90210",1995,"Drama, Romance",Squash It,5,27,tt0522925,"Spawn, lay. | Spawn, lay."
nihilism,65,Good Vibrations,2013,"Biography, Drama, Music",,,,tt1920945,Nihilism.
nihilism,65,Fantasy Island,2023,"Drama, Sci-Fi & Fantasy",Paymer vs. Paymer,2,3,tt24868630,To... nihilism.
nihilism,65,The Lazarus Project,2023,"Sci-Fi & Fantasy, Drama, Action & Adventure",Episode 3,2,3,tt27547635,"""Definitely nihilism."" | Well, now it's definitely nihilism."
nihilism,65,Code Geass: Rozé of the Recapture,2024,"Action & Adventure, Animation, Sci-Fi & Fantasy",Purple Surf,1,10,tt31869687,"So, nihilism?"
nihilism,65,The Good Place,2018,"Comedy, Drama, Fantasy",The Ballad of Donkey Doug,3,5,tt8534442,is nihilism.
nihilism,65,I ♥ Huckabees,2004,"Comedy, Romance",,,,tt0356721,"That's nihilism, Tommy!"
nihilism,65,It Might Get Loud,2008,"Documentary, Music",,,,tt1229360,Punk-rock nihilism.
nihilism,65,Dr. Death,2021,"Crime, Drama, Thriller",Hardwood Floors,1,8,tt13186468,"and therapeutic nihilism."""
nihilism,65,Too Old to Die Young,2019,"Crime, Drama",Volume 10: The World,1,10,tt7960534,Pure unadulterated nihilism...
nihilism,65,Nazi Weird War Two,2016,Documentary,Secret Art Fortress,1,3,tt16995834,"Existential Nihilism: Hello, gentlemen. | Angel and Devil Bird: Hello, Existential Nihilism. | Existential Nihilism: I couldn't help but overhear your convo"
nihilism,65,Bad Influence,2022,"TV Movie, Thriller, Crime, Drama",,,,tt19866304,Baudrillard's nihilism thrown in.
flaunt,493,The Producers,1968,"Comedy, Music",,,,tt0063462,"Flaunt it, baby! Flaunt it! | That's it, baby! When you got it, flaunt it! Flaunt it!"
flaunt,493,The Producers,2005,Comedy,,,,tt0395251,"Flaunt it | Flaunt it | That's it, baby! When you got it, flaunt it! Flaunt it!"
flaunt,493,Starsky and Hutch,1976,"Action, Crime, Drama, Mystery",Tap Dancing Her Way Right Back into Your Hearts,2,9,tt0709549,"flaunt it. | flaunt it. | When you got it, flaunt it, ""boy."""
flaunt,493,Mad About You,1992,"Comedy, Romance",The Apartment,1,8,tt0638937,"You could. Ifyou wanna flaunt, you could flaunt. You could flaunt. | - You didn't have a life before me? - I did, but I don't flaunt it."
flaunt,493,Three Days in Greece,1991,N/A,,,,tt0208522,"flaunt your green yew, flaunt its sweet fruit!"
flaunt,493,Black Spring Break: The Movie,1998,Comedy,,,,tt0142120,Flaunt your skills.
flaunt,493,RuPaul's Drag Race,2009,"Game-Show, Reality-TV",M.A.C/Viva Glam Challenge,1,4,tt1360991,AND TO FLAUNT
flaunt,493,Blue Bloods,2022,"Crime, Drama",Long Lost,12,18,tt18815436,Flaunt her flow? | I said to flaunt her flow.
flaunt,493,Shenmue the Animation,2022,"Animation, Drama, Action & Adventure",Future,1,7,tt18932968,"or flaunt technique. | Keep your heart free of conceit, never use force blindly or flaunt technique."
flaunt,493,R... Rajkumar,2013,"Action, Comedy, Romance",,,,tt2369154,Flaunt a style.
flaunt,493,All Your Faces,2023,Drama,,,,tt24070754,Don't flaunt it.
