word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
collective,1983,Burn Notice,2013,"Action, Crime, Drama",All or Nothing,7,6,tt3001732,"- The Collective. - The Collective? | They call themselves-- The Collective. | People who tangle with The Collective,"
collective,1983,American Dad!,2017,"Animation, Comedy",The Witches of Langley,12,9,tt6374518,"Easy, Collective. Collective Soul. | Asylum, Coughing, or Collective? | I love remembering Collective Soul."
collective,1983,American Dad!,2018,"Animation, Comedy",The Never-Ending Stories,15,9,tt8039086,"Easy, Collective. Collective Soul. | Asylum, Coughing, or Collective? | I love remembering Collective Soul."
collective,1983,Colectiv,2020,"Documentary, Crime",,,,tt10706602,COLLECTIVE
collective,1983,Star Trek: Prodigy,2022,"Animation, Sci-Fi & Fantasy, Kids",Let Sleeping Borg Lie,1,12,tt17080350,"Collective? | my collective. | into the Collective. | - into the Collective. | Fight the Collective, Zero. | <i>into their collective.</i> | to a collective hive mind. | the Collective to analyze the weapon. | I'm already a part of a collective"
collective,1983,We Are Legion: The Story of the Hacktivists,2012,Documentary,,,,tt2177843,collective. | collective. | It's a collective.
collective,1983,Ivan Vasilyevich Changes Everything,2023,"Comedy, Science Fiction, Adventure, TV Movie",,,,tt29278798,collective.
collective,1983,Santa Hunters,2024,Comedy,,,,tt31524311,collective. | What? What kind of collective?
collective,1983,The Senator,2024,"Thriller, Drama",,,,tt33298777,Collective.
collective,1983,Room 999,2023,Documentary,,,,tt27729122,"We need collective places, collective experiences, | collective rituals, | we need a collective. | Something on the order of a collective rite."
collective,1983,Death Takes a Holiday,1934,"Drama, Fantasy, Romance",,,,tt0025037,[Collective Gasp]
aesthetic,648,Schtonk,1992,Comedy,,,,tt0105328,..aesthetic.
aesthetic,648,Letterkenny,2022,Comedy,Chips,11,1,tt24637920,aesthetic.
aesthetic,648,Éden & Charlie,2024,N/A,,,,tt33823467,aesthetic.
aesthetic,648,Annie Hall,1977,"Comedy, Romance",,,,tt0075686,"Aesthetic criteria? | ...and a set of aesthetic criteria have not emerged yet. | Still, you need a set of aesthetic guidelines to put it in social perspective."
aesthetic,648,Intervention,1968,"Adventure, Comedy, Documentary",,,,tt0142405,Aesthetic work.
aesthetic,648,Star Trek: Voyager,1995,"Action, Adventure, Sci-Fi",Phage,1,5,tt0708946,aesthetic needs.
aesthetic,648,The Neighborhood,2020,Comedy,Welcome to the Commercial,2,17,tt11780086,"An aesthetic? | You're lucky there's not an aesthetic here, | by giving our ad a distinct visual aesthetic. | Where the hell is an aesthetic when you need one?"
aesthetic,648,New Tricks,2009,"Comedy, Crime, Drama",The War Against Drugs,6,1,tt1469103,Very aesthetic.
aesthetic,648,"As long as you live, keep shining",N/A,N/A,,,,tt18254022,"The aesthetic! | matches every aesthetic. | She says it ""ruins the aesthetic."" | No. It would ruin the aesthetic. | Maybe only your drawings didn't match the aesthetic. | Of course not, man. It ruins the aesthetic."
aesthetic,648,The Kardashians,2022,Reality,Where I’ve Been and Where I Wanna Go,1,7,tt19655940,future aesthetic.
aesthetic,648,RuPaul's Drag Race,2013,Reality-TV,Snatch Game,5,5,tt2721578,different aesthetic. | different aesthetic.
impetuous,400,The Heiress,1949,"Drama, Romance",,,,tt0041452,"Impetuous? | You are not as impetuous as you used to be, Morris."
impetuous,400,Hannibal Brooks,1969,"Action, Adventure, Comedy",,,,tt0064403,Impetuous.
impetuous,400,Living 'til the End,2005,"Drama, Romance",,,,tt0419922,impetuous.
impetuous,400,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Konoha doumeikoku Suna no shinobi,1,125,tt1302477,Impetuous...
impetuous,400,Weeds,2009,"Comedy, Crime, Drama",Where the Sidewalk Ends,5,7,tt1444242,impetuous.
impetuous,400,FAST,2022,"Comedy, Romance",,,,tt22023962,Impetuous.
impetuous,400,Lost Girl,2013,"Action, Drama, Fantasy",Delinquents,3,10,tt2301252,Impetuous.
impetuous,400,Sweet Magnolias,2023,Drama,And a Star to Steer Her By,3,6,tt23330032,...impetuous | To prove we can still be the impetuous young lovers we once were.
impetuous,400,Westworld,2016,"Drama, Mystery, Sci-Fi",The Bicameral Mind,1,10,tt5229638,Impetuous.
impetuous,400,Insatiable,2018,"Comedy, Drama, Thriller",Miss Bareback Buckaroo,1,3,tt7269754,Impetuous.
impetuous,400,The Three Musketeers,1948,"Action, Adventure, Drama",,,,tt0040876,Impetuous imbeciles! | They're impetuous men your Majesty | They're impetuous men your Majesty.
espouse,40,ER,2003,"Drama, Romance",Kisangani,9,22,tt0568024,Mon espouse.
espouse,40,Survivor,2009,Reality,The Day of Reckoning,19,10,tt1498433,everybody wants to espouse
espouse,40,Numb3rs,2009,"Crime, Drama, Mystery",Hangman,6,1,tt1514982,We don't espouse violence.
espouse,40,Billions,2023,Drama,Winston Dick Energy,7,3,tt28288317,"I don't espouse it,"
espouse,40,S.W.A.T.,2018,"Action, Adventure, Crime",Hoax,1,22,tt8270834,These guys espouse violence
espouse,40,Under the Banner of Heaven,2022,"Crime, Drama, Mystery",Church and State,1,4,tt17068070,"""If a man espouse a virgin and desire to espouse another, | to espouse another, he is justified."" | ""If any man espouse a virgin and desire"
espouse,40,Fed Up,2014,Documentary,,,,tt2381335,to espouse this same mantra...
espouse,40,The Good Wife,2016,"Crime, Drama, Mystery",Targets,7,15,tt5431472,overtly espouse violence just shows
espouse,40,Richard III,1956,"Biography, Drama, History",,,,tt0049674,he shall espouse Elizabeth her daughter.
espouse,40,Bitter Moon,1994,"Drama, Romance, Thriller",,,,tt0104779,consentez-vous a prendre pour espouse...
espouse,40,Frequency,2016,"Sci-Fi & Fantasy, Drama, Mystery",Deviation,1,6,tt6181998,Quantum physicists who espouse this belief?
barter,418,Leyla and Mecnun,2013,"Adventure, Comedy, Drama, Fantasy, Mystery, Romance",Efsaneler,3,22,tt2667750,"Barter, barter! | -Shall we barter with Iskender's house? -Here we go, barter again? | But after being asked ""Would you barter with my soda?"", | ""Would you barter with a bicycle?"", I removed the ad."
barter,418,Brilliant Minds,2024,Drama,The Lost Biker,1,3,tt32375748,We barter. - Barter?
barter,418,Lifeboat,1944,"Drama, War",,,,tt0037017,Barter?
barter,418,The Happy Hooker Goes Hollywood,1980,Comedy,,,,tt0080839,"Barter. | With me, it's cash or barter."
barter,418,Gada Meilin,2002,"History, Action, Drama, Adventure",,,,tt0367765,"Barter? | Barter too. | Barter, hit him! | This is Barter, | I can't beat Barter. | Barter, beat them for me. | Or, give it to Barter. | His Royal Highness wants Barter to win."
barter,418,Free and Easy 6,1993,N/A,,,,tt0372000,Barter?
barter,418,A Lobster Tale,2006,"Family, Fantasy, Drama",,,,tt0474865,- Barter? | only if you're interested in some kinda barter.
barter,418,Law & Order,1992,"Crime, Drama, Mystery",Consultation,3,10,tt0629215,Barter.
barter,418,Meek's Cutoff,2011,"Adventure, Drama, Thriller",,,,tt1518812,Barter.
barter,418,Mosul,2020,"Action, Drama, War",,,,tt9252468,Barter?
barter,418,"The 1,000 Eyes of Dr. Mabuse",1960,"Crime, Mystery, Thriller",,,,tt0054371,"Barter? No. | Peter Barter. | ""TV Journal - Peter Barter"" | Did you know this Barter well? | Shortly after visiting you, Mr. Barter... | When that reporter Barter surprised you... | ""Television Station"" Where on earth is Barter? | Imagine if I had insured your friend Barter. | I'd also like to talk about Mr. Barter. | There's a new twist in the Barter case. | But I must talk to you again about Barter. | if you kept me informed about the Barter case. | regarding the fact that Barter met a violent death. | By the way, did you know the reporter, this Barter? | the reporter Peter Barter had been at the Luxor Hotel... | Do you remember a man by the name of Barter? | We just received the horrible news that our reporter Peter Barter... | Possibly, but in the Barter case this vision has failed you. | The autopsy revealed that Barter didn't die of a heart attack... | She sat over there, while Barter drank his whiskey over there. | - But in the Barter case you did! - Well, he's truly dead. | This Barter murder case reminds me of something that happened long ago. | The Barter case strikes me as an exact copy of Dr. Mabuse's methods. | To think what my friend Barter would have done with a thing like this. | You will laugh, Inspector, but I had pointed out Mrs. Menil to Mr. Barter."
imagery,705,Free and Easy 9,1997,"Comedy, Drama",,,,tt0374297,Imagery? | My imagery exactly. | Whatever. It's just imagery. | I'm exhausted just from the imagery. | I'll tell you exactly what my imagery is. | Whether you catch anything or not is a matter of imagery.
imagery,705,The West Wing,2000,Drama,Mandatory Minimums,1,20,tt0745655,IMAGERY.
imagery,705,Spy Game,2001,"Action, Crime, Thriller",,,,tt0266987,Imagery Analysis. | I'm gonna need the imagery analysis for a military prison near Su Chou.
imagery,705,Fighting Words,2006,"Drama, Romance",,,,tt0354578,Great imagery.
imagery,705,Andromeda,2002,"Action, Adventure, Drama","The Knight, Death and the Devil",2,20,tt0512280,"Lovely imagery,"
imagery,705,Cheers,1991,Comedy,Wedding Bell Blues (2),9,15,tt0539923,"Haunting imagery,"
imagery,705,Threshold,2005,"Action, Drama, Sci-Fi, Thriller",The Order,1,7,tt0723058,Same imagery.
imagery,705,Cover Your Ears,2023,Documentary,,,,tt18296562,this imagery | The religious imagery | imagery music words
imagery,705,Frozen Planet II,2022,"Documentary, Family",Frozen Worlds,1,1,tt18468964,Such imagery
imagery,705,Bloodlands,2022,"Crime, Drama",Episode 6,2,6,tt20198878,satellite imagery.
imagery,705,The Chosen,2022,"Drama, Family",Homecoming,3,1,tt23028030,- Bizarre imagery.
infancy,280,Nip/Tuck,2006,Drama,"Conor McNamara, 2026",4,11,tt0898704,INFANCY.
infancy,280,Zeitgeist: Moving Forward,2011,Documentary,,,,tt1781069,[Infancy]
infancy,280,My American Uncle,1980,"Comedy, Drama, Romance",,,,tt0081176,"From Infancy... | by this society, starting in infancy."
infancy,280,Human,2015,Documentary,,,,tt3327994,from infancy
infancy,280,The Importance of Being Earnest,1952,"Comedy, Drama",,,,tt0044744,in your infancy...
infancy,280,Freud,1962,"Biography, Drama",,,,tt0055998,Even in infancy.
infancy,280,Sicily!,1999,Drama,,,,tt0200135,"Infancy, youth, age..."
infancy,280,The Importance of Being Earnest,2002,"Comedy, Drama, Romance",,,,tt0278500,in your infancy...
infancy,280,Where Does Your Hidden Smile Lie?,2003,Documentary,,,,tt0342866,"Infancy, youth, age..."
infancy,280,Wonder Woman,1978,"Action, Adventure, Drama, Family, Fantasy, Sci-Fi",Disco Devil,3,5,tt0750233,"Adolescence, infancy, childhood."
infancy,280,The Game of Crowns: The Tudors,2023,Documentary,,,,tt23033320,into its infancy.
pluck,1336,Cold Case,2005,"Crime, Drama, Mystery",Kensington,2,20,tt0543934,"Pluck, pluck, pluck..."
pluck,1336,Kung Fu Panda: The Dragon Knight,2023,"Animation, Action & Adventure, Comedy",The Battle of Tianshang (2),3,11,tt29004869,"Pluck, pluck."
pluck,1336,The Flight of Dragons,1984,"Animation, Adventure, Family, Fantasy, Romance",,,,tt0083951,"Pluck-a, pluck-a, pluck-a, pluck-a, pluck-a,... | I can reach up and pluck down the Sun."
pluck,1336,Olsen-banden går amok,1973,"Comedy, Crime, Family",,,,tt0070474,"pluck pluck flowers | pluck pluck rushes by y | - If I pluck exhaust of. - Well, my boy. Do you have a nail?"
pluck,1336,The Nanny,1995,Comedy,An Offer She Can't Refuse,3,13,tt0657237,"Pluck. Pluck, blend. | which means I've gotta pluck and... | - Gel, mousse, pluck, blend. - Okay. Here we go. | I've got a date, which means I've gotta gel, mousse, pluck, blend."
pluck,1336,Queer Duck: The Movie,2006,"Animation, Comedy, TV Movie",,,,tt0485288,"Yeah! Pluck me! Pluck me! Pluck me! | Pluck me! Pluck me! | Smack those feathers! Yeah, pluck me!"
pluck,1336,The Imaginarium of Doctor Parnassus,2010,"Adventure, Comedy, Fantasy",,,,tt1054606,- Pluck it. - Pluck it? | Know how to pluck?
pluck,1336,World's First Christmas,2023,"Comedy, Drama",,,,tt28146236,Pluck! | - With your... - Pluck!
pluck,1336,Backstrom,2015,"Comedy, Crime, Drama",Takes One to Know One,1,3,tt3859064,"Pluck. | I said ""pluck."" | Why else be a cult leadeexcept to pluck the low-hanging fruit?"
pluck,1336,Love Is Blind,2022,Reality,After the Altar: It’s My Party and I’ll Gossip if I Want to,2,13,tt21861034,- Pluck it. Pluck it. - Where?
pluck,1336,X,1963,"Horror, Sci-Fi, Thriller",,,,tt0057693,"Pluck it out! Pluck it out! Pluck it out! | Pluck it out! Pluck it out! Pluck it out! | Pluck it out! Pluck it out! Pluck it out! | ""pluck it out."" | Pluck it out?"
ignite,839,Thorn,2023,Drama,,,,tt29281792,Ignite! Ignite! | Ignite!
ignite,839,Maleficent: Mistress of Evil,2019,"Adventure, Family, Fantasy",,,,tt4777008,- Ignite! - Ignite!
ignite,839,Gladiator,2000,"Action, Adventure, Drama",,,,tt0172495,"Ignite! | Archers, ignite!"
ignite,839,Farscape,2000,"Action, Adventure, Drama","Liars, Guns and Money: Part 2: With Friends Like These...",2,20,tt0578103,"Ignite? | Pilot, ignite the vapor. | After she has absorbed it into her body, you� you�ll be able to ignite it electrically."
ignite,839,Evangelion Shin Gekijôban: Kyu,2012,"Animation, Action, Drama",,,,tt0860907,Ignite!
ignite,839,Numb3rs,2008,"Crime, Drama, Mystery",Conspiracy Theory,5,9,tt1256347,Ignite.
ignite,839,Phantasmagoria,2022,"Horror, History, Thriller",,,,tt22775832,Ignite! | that could ignite the flames of rebellion
ignite,839,Survivor,2022,Reality,Snap Some Necks and Cash Some Checks,43,13,tt23217900,Ignite.
ignite,839,Spartacus,2013,"Action, Adventure, Biography",Victory,3,10,tt2553414,Ignite!
ignite,839,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2023,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",White Palace | White Labyrinth,4,17,tt26677278,Ignite!
ignite,839,Budda. Kid '98,2024,Documentary,,,,tt31867917,Ignite.
embody,303,Dawshom Awbotaar,2023,"Thriller, Crime",,,,tt27561990,"Embody me."" | Embody me."
embody,303,Der Himmel über Berlin,1988,"Drama, Fantasy, Romance",,,,tt0093191,We embody something.
embody,303,Dr. Death,2021,"Crime, Drama, Thriller",An Occurrence at Randall Kirby's Sink,1,4,tt13186458,I embody everything.
embody,303,The Bachelorette,2022,Reality,1908,19,9,tt21806868,you really embody.
embody,303,The Mountain Within Me,2024,Documentary,,,,tt32592704,You embody it.
embody,303,The Glorias,2020,"Biography, Drama, History",,,,tt7435316,"""Men embody adventure. | Women embody hearth and home"
embody,303,The Country Bears,2002,"Comedy, Family, Music",,,,tt0276033,Their lives embody freedom.
embody,303,Selma,2015,"Biography, Drama, History",,,,tt1020072,"embody it so fervently,"
embody,303,RuPaul's Drag Race,2021,"Game-Show, Reality-TV",Social Media: The Unverified Rusical,13,8,tt13807810,is embody the character.
embody,303,The Closer,2010,"Crime, Drama, Mystery",Executive Order,6,10,tt1626043,They embody the na--
embody,303,Survivor,2010,Reality,Heroes vs. Villains Reunion,20,15,tt1653524,represent-- you embody the
flaunt,493,The Producers,1968,"Comedy, Music",,,,tt0063462,"Flaunt it, baby! Flaunt it! | That's it, baby! When you got it, flaunt it! Flaunt it!"
flaunt,493,The Producers,2005,Comedy,,,,tt0395251,"Flaunt it | Flaunt it | That's it, baby! When you got it, flaunt it! Flaunt it!"
flaunt,493,Starsky and Hutch,1976,"Action, Crime, Drama, Mystery",Tap Dancing Her Way Right Back into Your Hearts,2,9,tt0709549,"flaunt it. | flaunt it. | When you got it, flaunt it, ""boy."""
flaunt,493,Mad About You,1992,"Comedy, Romance",The Apartment,1,8,tt0638937,"You could. Ifyou wanna flaunt, you could flaunt. You could flaunt. | - You didn't have a life before me? - I did, but I don't flaunt it."
flaunt,493,Three Days in Greece,1991,N/A,,,,tt0208522,"flaunt your green yew, flaunt its sweet fruit!"
flaunt,493,Black Spring Break: The Movie,1998,Comedy,,,,tt0142120,Flaunt your skills.
flaunt,493,RuPaul's Drag Race,2009,"Game-Show, Reality-TV",M.A.C/Viva Glam Challenge,1,4,tt1360991,AND TO FLAUNT
flaunt,493,Blue Bloods,2022,"Crime, Drama",Long Lost,12,18,tt18815436,Flaunt her flow? | I said to flaunt her flow.
flaunt,493,Shenmue the Animation,2022,"Animation, Drama, Action & Adventure",Future,1,7,tt18932968,"or flaunt technique. | Keep your heart free of conceit, never use force blindly or flaunt technique."
flaunt,493,R... Rajkumar,2013,"Action, Comedy, Romance",,,,tt2369154,Flaunt a style.
flaunt,493,All Your Faces,2023,Drama,,,,tt24070754,Don't flaunt it.
nihilism,65,Good Vibrations,2013,"Biography, Drama, Music",,,,tt1920945,Nihilism.
nihilism,65,Fantasy Island,2023,"Drama, Sci-Fi & Fantasy",Paymer vs. Paymer,2,3,tt24868630,To... nihilism.
nihilism,65,The Lazarus Project,2023,"Sci-Fi & Fantasy, Drama, Action & Adventure",Episode 3,2,3,tt27547635,"""Definitely nihilism."" | Well, now it's definitely nihilism."
nihilism,65,Code Geass: Rozé of the Recapture,2024,"Action & Adventure, Animation, Sci-Fi & Fantasy",Purple Surf,1,10,tt31869687,"So, nihilism?"
nihilism,65,The Good Place,2018,"Comedy, Drama, Fantasy",The Ballad of Donkey Doug,3,5,tt8534442,is nihilism.
nihilism,65,I ♥ Huckabees,2004,"Comedy, Romance",,,,tt0356721,"That's nihilism, Tommy!"
nihilism,65,It Might Get Loud,2008,"Documentary, Music",,,,tt1229360,Punk-rock nihilism.
nihilism,65,Dr. Death,2021,"Crime, Drama, Thriller",Hardwood Floors,1,8,tt13186468,"and therapeutic nihilism."""
nihilism,65,Too Old to Die Young,2019,"Crime, Drama",Volume 10: The World,1,10,tt7960534,Pure unadulterated nihilism...
nihilism,65,Nazi Weird War Two,2016,Documentary,Secret Art Fortress,1,3,tt16995834,"Existential Nihilism: Hello, gentlemen. | Angel and Devil Bird: Hello, Existential Nihilism. | Existential Nihilism: I couldn't help but overhear your convo"
nihilism,65,Bad Influence,2022,"TV Movie, Thriller, Crime, Drama",,,,tt19866304,Baudrillard's nihilism thrown in.
playful,1442,Shikhar,2005,Drama,,,,tt0475627,"It's playful.. playful. | It's playful.. playful. | It's playful.. playful. | It's playful.. playful. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Oh playful heart, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | Forgive me, oh playful heart. | I salute you, oh playful heart. | I salute you, oh playful heart. | I salute you, oh playful heart."
playful,1442,Newton,2017,"Comedy, Drama",,,,tt6484982,- Malko means playful - Playful?
playful,1442,The Turn of the Screw,1999,"Drama, Thriller, Horror, TV Movie",,,,tt0209440,Playful? | No. They're just playful. | Will you still call them playful?
playful,1442,'Allo 'Allo!,1991,"Comedy, History, War",The Spirit of Nouvion,7,6,tt0500320,             PLAYFUL.           
playful,1442,Becker,1998,Comedy,My Dinner with Becker,1,5,tt0520608,       Playful.                 
playful,1442,Jeff Dunham: Me the People,2022,"Comedy, TV Movie, Documentary",,,,tt23318056,Playful.
playful,1442,The Mentalist,2015,"Crime, Drama, Mystery",Brown Shag Carpet,7,12,tt4260578,Playful? | Or more playful.
playful,1442,The Blacklist: Redemption,2017,"Action, Crime, Drama",Leland Bray,1,1,tt5721510,Playful.
playful,1442,Les Tuche 3,2018,Comedy,,,,tt7066382,- Playful! | - Playful! She laughs.
playful,1442,Karen Kingsbury's Maggie's Christmas Miracle,2017,"Drama, Family, Romance",,,,tt7714136,Playful? | I prefer to call it a playful streak.
playful,1442,The Heart of Hiroshima,1966,Drama,,,,tt0202784,Because I'm playful. - Playful Bambi?
renewal,575,Death Note,2007,"Animation, Crime, Drama",Renewal,1,26,tt0990613,RENEWAL
renewal,575,"Jeff, Who Lives at Home",2012,"Comedy, Drama",,,,tt1588334,Renewal.
renewal,575,The Substance,2024,"Horror, Science Fiction, Thriller",,,,tt17526714,Renewal
renewal,575,From Dusk Till Dawn: The Series,2014,"Action, Crime, Fantasy",Boxman,1,9,tt3456854,Renewal. | Renewal.
renewal,575,NCIS,2016,"Action, Crime, Drama",Loose Cannons,13,16,tt5446790,"Renewal. | Ends with an ""L."" Renewal."
renewal,575,Hobgoblins,1988,"Comedy, Horror, Sci-Fi",,,,tt0089280,Urban renewal.
renewal,575,The Salon,2005,Comedy,,,,tt0436742,Urban renewal!
renewal,575,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',2005,"Comedy, Drama",,,,tt0437856,Contract renewal.
renewal,575,Brotherhood,2006,"Crime, Drama",Matthew 5:6,1,4,tt0532781,Urban renewal? | We're just going to throw in a spot of-- urban renewal.
renewal,575,The Pretender,1998,"Drama, Sci-Fi, Mystery",Hope & Prey,3,2,tt0678091,Renewal Wing.
renewal,575,Girlfriend Na Pwede Na,2023,"Comedy, Romance",,,,tt26292322,Facial renewal.
spawn,829,Spawn,1997,"Action, Drama, Horror",,,,tt0120177,"Spawn. | Where's Spawn? | Spawn must choose... | You're Spawn now, | All right, Spawn. | Spawn has stopped... | Twinkle, twinkle, little Spawn. | Spawn, general of Hell's army. | Who's your new friend, Spawn? | It's all your fault, Spawn. | and Spawn came and helped me. | I'll get Spawn so worked up, | Spawn was ready sooner than I expected, | I was counting on Spawn killing you. | From spawn larva to full-fledged Hellspawn in record time. | to make sure Spawn keeps his end of the bargain. | I want your special attention dealing with Spawn, you hear me? | Now I get Spawn to murder Wynn and release the virus. | I got Wynn to kill Spawn and create the HEAT-16 bomb."
spawn,829,The Reef,2007,"Animation, Family",,,,tt0820142,Spawn!
spawn,829,Spawn,1997,"Animation, Action, Adventure",Burning Visions,1,1,tt0886219,"SPAWN? | ANYWAY, SPAWN, | YOU GOT NOWHERE TO GO, SPAWN. | YOU CAME BACK FOR HER, SPAWN. | THAT'S IT, SPAWN. LET YOURSELF GO. | I'M TODD McFARLANE, AND I CREATED ""SPAWN."" | <i>WHAT DO YOU THINK, SPAWN?</i> | AND NOW, ""SPAWN,"" SO TURN OFF YOUR LIGHTS."
spawn,829,Robot Chicken,2007,"Animation, Short, Adventure",Ban on the Fun,3,11,tt1133193,"All: # Big in the '90s, Spawn, Spawn, Spawn # | Foul Beasts, I, Spawn, the superhero from hell,"
spawn,829,Nosferatu a Venezia,1988,Horror,,,,tt0091651,Foul spawn.
spawn,829,Ghoulies IV,1994,"Comedy, Fantasy, Horror",,,,tt0109895,Hell spawn.
spawn,829,In the Heat of the Sun,,"Drama, Romance",,,,tt0111786,Turtle spawn!
spawn,829,Happy Endings,2005,"Comedy, Drama, Music",,,,tt0361693,Your spawn.
spawn,829,Oyster Farmer,2005,"Romance, Drama",,,,tt0379918,They spawn.
spawn,829,Deep Sea 3D,2006,Documentary,,,,tt0424942,...to spawn? | ...the entire coral reef will spawn. | ...coral polyps begin jetting spawn into the night sea.
spawn,829,"Beverly Hills, 90210",1995,"Drama, Romance",Squash It,5,27,tt0522925,"Spawn, lay. | Spawn, lay."
