word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
stilted,76,Love Gets a Room,2021,"Drama, Romance",,,,tt15444704,[Stilted laughter] | [Stilted laughter] | [Stilted laughter]
stilted,76,Big Tools For Deep Screwing,2012,N/A,,,,tt24667608,"( stilted delivery ) | ( stilted delivery ) OH, NO!"
stilted,76,The West Wing,2003,Drama,Jefferson Lives,5,3,tt0745645,was less stilted.
stilted,76,"Family Pride, Queer Aside",2024,N/A,,,,tt21318090,"(Stilted) ""Behaviours that"
stilted,76,Akoibon,2005,Comedy,,,,tt0416333,It's a stilted conversation.
stilted,76,RuPaul's Drag Race,2013,"Game-Show, Reality-TV",Countdown to the Crown,5,13,tt2854266,was a little stilted.
stilted,76,The Wife,2018,Drama,,,,tt3750872,your dialogue is stilted.
stilted,76,The Middle,2017,Comedy,Vive La Hecks,9,1,tt6571678,Our conversations are stilted.
stilted,76,Never Cry Wolf,1984,"Adventure, Drama",,,,tt0086005,<i>(plays stilted tune)</i>
reprieve,381,Poldark,2018,Drama,Episode 1,4,1,tt6763014,"Reprieve! Reprieve! Reprieve! | Reprieve! Reprieve! Reprieve! | - Reprieve! - Reprieve! | Reprieve! Reprieve! | ..real justice, had been served... would be a reprieve. | The court in its mercy grants reprieve to Samuel Carne..."
reprieve,381,The Story of Marie and Julien,2003,"Drama, Fantasy, Mystery",,,,tt0339357,Reprieve? | She's in a reprieve.
reprieve,381,Rising Voices/Hótȟaŋiŋpi,2015,N/A,,,,tt19853870,"Reprieve? | his reprieve ended. | Instead, you gave Yoshiyuki a reprieve. | That was the reprieve that you gave him. | Would you have given me the other 5 points if I'd told you why you gave him a year's reprieve?"
reprieve,381,Hogan's Heroes,1966,"Comedy, War",Don't Forget to Write,2,13,tt0602311,"A reprieve, Hogan, a reprieve!"
reprieve,381,The Front Page,1931,"Comedy, Crime, Drama",,,,tt0021890,The reprieve. | Here's your reprieve. | The reprieve for Earl Williams. | - I won't. Here's your reprieve. - What? | we'll take you over to the warden's office and deliver this reprieve.
reprieve,381,Gunsmoke,1972,Western,Tara,17,18,tt0594385,"A reprieve? | And I got a reprieve, thank heaven."
reprieve,381,Space: 1999,1975,"Adventure, Drama, Sci-Fi",Black Sun,1,10,tt0706315,- A reprieve.
reprieve,381,The Flash,2017,"Action, Adventure, Drama",Abra Kadabra,3,18,tt5668432,No reprieve.
reprieve,381,The Passage,2019,"Action, Adventure, Drama",I Want to Know What You Taste Like,1,6,tt9213830,her reprieve...
reprieve,381,The Chosen,2019,"Drama, History",Shabbat,1,2,tt9791576,- Temporary reprieve. | Your temporary reprieve from doom.
reprieve,381,Forget Paris,1995,"Comedy, Romance",,,,tt0113097,~ <i>...reprieve</i> ~
punctilious,22,Better Luck Tomorrow,2003,"Crime, Drama, Romance",,,,tt0280477,Punctilious. | Punctilious. Adjective.
punctilious,22,The Ring,2002,"Horror, Mystery",,,,tt0298130,"""Punctilious prick""? | Listen, Harvey, you punctilious prick"
punctilious,22,Inspector Morse,1989,"Crime, Drama, Mystery",The Last Enemy,3,2,tt0611655,"Oh, he's very punctilious."
punctilious,22,Made in England: The Films of Powell and Pressburger,2024,Documentary,,,,tt19895822,"and very punctilious, David."
punctilious,22,Socrates,1971,"Drama, History",,,,tt0210296,by being to too punctilious.
punctilious,22,A Prayer for Katerina Horovitzova,1965,"Drama, TV Movie",,,,tt0486139,"You are too punctilious, Mr. Lowenstein. | You are so punctilious. Won't he be missing from your sum total?"
punctilious,22,The Prime of Miss Jean Brodie,1969,"Comedy, Drama, Romance",,,,tt0064840,Not at all. You are most punctilious.
punctilious,22,Kingpin,1996,"Comedy, Sport",,,,tt0116778,You would be punctilious in assuming that.
punctilious,22,Doctor Who,1972,"Adventure, Drama, Family",The Time Monster: Episode Six,9,26,tt0811355,"Your courtesy is always so punctilious, Doctor."
punctilious,22,The Mary Tyler Moore Show,1975,Comedy,Mary Richards: Producer,5,16,tt0642854,But I think you're being a little punctilious.
punctilious,22,A Touch of Frost,2010,"Crime, Drama, Mystery",Care and Protection,1,1,tt0731950,"Not as punctilious as Chief Inspector Alan perhaps,"
mysterious,8769,Star of Midnight,1935,"Comedy, Mystery, Romance",,,,tt0027040,"Mysterious. Mysterious, my eye. | To the mysterious Mary Smith. | The mysterious Mary Smith disappeared, | Well, I wish I had something mysterious to tell you,"
mysterious,8769,Lady with a Past,1932,"Comedy, Drama, Romance",,,,tt0023110,"Mysterious. | And mysterious. | And underneath your warm, vibrant, mysterious .."
mysterious,8769,Love Letters,1945,"Drama, Mystery, Romance",,,,tt0037885,Mysterious! | You've been mysterious long enough. | And remember particularly how mysterious I was.
mysterious,8769,We Still Kill the Old Way,1968,"Crime, Drama, Mystery",,,,tt0061320,Mysterious.
mysterious,8769,La traviata,1983,"Drama, Music",,,,tt0084821,"Mysterious... | mysterious and proud... | [ Violetta Singing ] Mysterious... | mysterious and proud... | Love, mysterious and proud--"
mysterious,8769,Clear and Present Danger,1994,"Action, Crime, Drama",,,,tt0109444,Mysterious...
mysterious,8769,Little Witches,1996,"Horror, Thriller",,,,tt0116897,Mysterious.
mysterious,8769,The Belle of Amherst,1976,"Drama, TV Movie",,,,tt0202812,Mysterious? | and mysterious E Dickinson writes second | It's so weird and so  vastly mysterious.
mysterious,8769,Lady Jade Locket,1967,"Romance, Horror, Drama, Fantasy",,,,tt0211479,Mysterious? | I see there must be something mysterious
mysterious,8769,Volaverunt,1999,Drama,,,,tt0216386,Mysterious.
mysterious,8769,The Land Before Time IX: Journey to Big Water,2002,"Animation, Adventure, Family",,,,tt0345543,"mysterious, | From the Mysterious Beyond. | We're not going to the Mysterious Beyond | All the skywater must have washed him over from the Mysterious Beyond."
collaborative,202,The Internship,2013,Comedy,,,,tt2234155,...collaborative...
collaborative,202,The Good Doctor,2024,Drama,Unconditional,7,9,tt31309227,"Collaborative. | By collaborative, you mean you get stuff done,"
collaborative,202,Live from the Other Side with Tyler Henry,2024,Reality,Healing,1,4,tt33336951,Collaborative.
collaborative,202,Backstrom,2015,"Comedy, Crime, Drama",Enemy of My Enemies,1,7,tt4016426,Collaborative? | Eleanor Deering has been a collaborative force for change.
collaborative,202,Threesome,1994,"Comedy, Drama, Romance",,,,tt0111418,Feel collaborative.
collaborative,202,Rick and Morty,2021,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",Rick & Morty's Thanksploitation Spectacular,5,6,tt15041140,collaborative gentleman
collaborative,202,Lucha: A Wrestling Tale,2023,Documentary,,,,tt29536963,collaborative effort.
collaborative,202,Halinghing,2024,Drama,,,,tt33475730,and collaborative.
collaborative,202,Mr. Robot,2016,"Crime, Drama, Thriller",eps2.3_logic-b0mb.hc,2,5,tt5344796,collaborative effort.
collaborative,202,Madam Secretary,2016,"Drama, Thriller",Connection Lost,2,21,tt5629186,and collaborative.
collaborative,202,The Simpsons,2020,"Animation, Comedy",The Miseducation of Lisa Simpson,31,12,tt11312752,Collaborative Educational Outreacher.
trite,264,Love at first bite,2023,Comedy,,,,tt28456694,"Trite? Exactly, trite. | - The Polenta Bear was... - Trite. | It's a simple recipe more than trite."
trite,264,Reasonable Doubt,2022,Drama,Family Feud,1,2,tt18484516,Trite.
trite,264,The Final Conflict,1981,Horror,,,,tt0082377,"Trite, rhetorical,"
trite,264,Mimi wo sumaseba,1996,"Animation, Drama, Family",,,,tt0113824,It's trite.
trite,264,The Truth About Cats & Dogs,1996,"Comedy, Romance",,,,tt0117979,- Trite! - Okay.
trite,264,Young Andersen,2005,Drama,,,,tt0402710,Trite. Pathetic. | Pathetic. Trite. Hobbling. | You jerk about like a spastic chicken squittering trite rhymes.
trite,264,Charlie's Angels,1978,"Action, Adventure, Crime",Angel Come Home,3,2,tt0539158,How... trite.
trite,264,Dawson's Creek,2000,"Drama, Romance",A Family Way,4,5,tt0555078,"Ah, trite."
trite,264,Ed,2000,"Comedy, Drama","Something Old, Something New",1,7,tt0569104,"It's... trite. | Why not Casper the Friendly Ghost? -That would be trite, sir..."
trite,264,Naruto,2005,"Animation, Action, Adventure, Comedy, Fantasy",Saikyou taiketsu! Gaara vs Kimimaro!!,1,126,tt1302494,How trite...
trite,264,Casual,2016,"Comedy, Drama",The Great Unknown,2,13,tt5197322,How trite.
timbre,108,The Messiah,2023,Drama,Episode 1,1,1,tt21819864,(Timbre)
timbre,108,Ram Charan 16,0,Drama,,,,tt23865918,"""Timbre"""
timbre,108,Abort,2023,Drama,,,,tt26895530,"""(Timbre)"""
timbre,108,My Heart Calls You,1934,Comedy,,,,tt0025483,that timbre
timbre,108,Two Men in Town,1976,"Crime, Drama",,,,tt0069967,Poor timbre...
timbre,108,Law & Order: Special Victims Unit,2007,"Crime, Drama, Mystery",Savant,9,4,tt1015447,DEEP TIMBRE. | MEDIUM TIMBRE.
timbre,108,Cesária Évora,2023,"Documentary, Music",,,,tt17675266,A beautiful timbre. | She has a beautiful timbre.
timbre,108,Hannibal,2014,"Crime, Drama, Horror",Kaiseki,2,1,tt3000124,"tone, timbre, accent,"
timbre,108,Madras Beats,2019,"Drama, Music",,,,tt7719976,Pitch-perfect timbre! | He lost the timbre. | The air-conditioner might mess up the timbre. | Because I trust that you still have the timbre in your fingers...
timbre,108,The Ladykillers,1956,"Comedy, Crime",,,,tt0048281,of Mr. Harvey's timbre.
timbre,108,Mr. Magoo,1997,"Adventure, Comedy, Family",,,,tt0119718,The timbre! The tone!
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Robositter,3,7,tt0514084,I'm telling. I'm telling.
telling,70627,Club de Cuervos,2015,"Comedy, Drama",Be a Captain,1,1,tt4921876,"telling me, telling you... | telling his family, his city, telling us, | He's telling us that he's right here with us, giving us his support."
telling,70627,Boston Legal,2005,"Comedy, Crime, Drama",A Whiff and a Prayer,2,4,tt0530511,telling. | telling you something you already know.
telling,70627,Femme,2023,"Drama, Thriller",,,,tt20114686,"Telling. | Preston was just telling us about his business. | What, you're not telling me you're bringing your boy over?"
telling,70627,Young Sheldon,2024,"Comedy, Family, Drama",A Little Snip and Teaching Old Dogs,7,11,tt29980163,Telling? | Are you asking me or telling me? | I can't believe you did it without telling your wife. | Which you needed because you had a vasectomy without telling Mary.
telling,70627,Prem Ratan Dhan Payo,2015,"Action, Drama, Musical",,,,tt3595298,Telling.
telling,70627,The Gifted,2017,"Sci-Fi & Fantasy, Action & Adventure, Drama",eXploited,1,10,tt7542698,Telling | Knock yourself out man they going to tell you the exact same thing I'm telling you right now these are our prisoners
telling,70627,Force of Evil,1949,"Crime, Drama, Film-Noir",,,,tt0040366,"And the telling. The telling. | I been telling him all day. | Are you telling me, a corporation lawyer,"
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Carl,3,13,tt0514086,I'm telling. I am telling.
telling,70627,Buffy the Vampire Slayer,1999,"Sci-Fi & Fantasy, Comedy, Drama, Action & Adventure","Fear, Itself",4,4,tt0533424,"TELLING ME? YOU'RE TELLING ME? | WILL, I'M TELLING YOU... | YOU'RE TELLING US TO RUN AWAY AND LEAVE YOU BEHIND?"
telling,70627,Billions,2019,Drama,Maximum Recreational Depth,4,6,tt9261364,Telling me? You're telling everybody. | And I'm telling you
rebellious,855,Criminal Minds,2014,"Crime, Drama, Mystery",Boxed In,10,5,tt4034202,"Rebellious student, rebellious kid."
rebellious,855,Crisis in Six Scenes,2016,Comedy,Episode #1.2,1,2,tt4699516,She's rebellious. She's rebellious.
rebellious,855,Te doy mis ojos,2003,"Adventure, Drama, Romance",,,,tt0350193,"rebellious,"
rebellious,855,Days of Happiness,2023,"Music, Drama",,,,tt19860724,"Rebellious? | Next time, you should do something rebellious."
rebellious,855,The Experts,2024,"Action, Crime, Thriller",,,,tt27162200,...rebellious?
rebellious,855,Letterkenny,2018,Comedy,The City,6,3,tt9499944,Rebellious.
rebellious,855,The Killer Is Loose,1956,"Crime, Drama, Film-Noir",,,,tt0049405,frequently rebellious.
rebellious,855,The Message,1977,"Biography, Drama, History",,,,tt0074896,"Rebellious, blasphemous"
rebellious,855,Deutschland im Herbst,1978,"Documentary, Drama",,,,tt0077427,"rebellious women ... | That rebellious woman,"
rebellious,855,Todo el poder,1999,"Crime, Comedy",,,,tt0208181,Rebellious brat!
rebellious,855,Maria Full of Grace,2004,"Drama, Thriller, Crime",,,,tt0390221,"Rebellious, then."
publicize,188,Devadas,2018,"Action, Comedy, Drama",,,,tt8661814,Let's publicize.
publicize,188,As Luck Would Have It,2002,"Comedy, TV Movie",,,,tt0382069,want to publicize. | I don't intend to publicize it.
publicize,188,The Jinglebell Jubilee,2023,"Comedy, Romance, TV Movie",,,,tt28976068,to publicize this.
publicize,188,The Hunter's Diary,1964,Thriller,,,,tt0203083,but won't publicize it.
publicize,188,The 11 Commandments,2004,Comedy,,,,tt0386695,To publicize my meeting.
publicize,188,Pudhu Pettai,2006,"Action, Crime, Drama",,,,tt0459516,"""In ignorance lips publicize"""
publicize,188,Pokémon: Lucario and the Mystery of Mew,2006,"Animation, Action, Adventure",,,,tt0875609,You won't publicize it?
publicize,188,3 Idiots,2009,"Comedy, Drama",,,,tt1187043,Why publicize someone's flaws?
publicize,188,Muhammad Ali,2021,Documentary,Round One: The Greatest (1942-1964),1,1,tt15483340,to publicize the fight.
publicize,188,De Verraders,2022,"Reality, Mystery",Episode 7,1,7,tt18115552,to publicize our pact .
publicize,188,DEAW #13 Udom Taephanich Stand Up Comedy Show,2022,Comedy,,,,tt22055118,publicize your qualifications truthfully.
procurement,187,Tokyo Vice,2024,"Crime, Drama",Illness of the Trade,2,5,tt25399548,Procurement | Procurement
procurement,187,All Nighter,2017,"Comedy, Drama",,,,tt4662420,"Procurement. | Procurement. | So procurement, | I'm in procurement."
procurement,187,Private Benjamin,1980,"Comedy, War",,,,tt0081375,- A job in procurement. - Procurement?
procurement,187,"A President, Europe and War",2022,Documentary,,,,tt22692282,"on public procurement    procurement rules, etc.?"
procurement,187,The Flintstones,1994,"Comedy, Family, Fantasy",,,,tt0109813,Industrial procurement. | Vice President of Industrial Procurement!
procurement,187,Forever Mine,2002,"Crime, Drama, Romance",,,,tt0179182,"Police procurement. | ""The good news is that the procurement package went through."""
procurement,187,Silent Witness,2003,"Crime, Drama, Mystery",Answering Fire: Part 1,7,1,tt0700560,Defense procurement.
procurement,187,The West Wing,2002,Drama,Process Stories,4,8,tt0745671,Pentagon procurement.
procurement,187,Blanquita,2023,Drama,,,,tt21376206,"child procurement,"
procurement,187,Nikita,2012,"Drama, Action & Adventure",Origins,2,15,tt2209243,Procurement department.
procurement,187,NCIS: Hawai'i,2024,"Crime, Drama",Spill the Tea (1),3,9,tt32028990,- Classification? - Procurement.
plasticity,30,Dust,2005,"Comedy, Drama, Science Fiction",,,,tt0466103,Astonishing plasticity | - What plasticity? - Astonishing
plasticity,30,The In-Laws,1979,"Action, Adventure, Comedy",,,,tt0079336,"Note the plasticity,"
plasticity,30,Senseless,1998,"Comedy, Romance",,,,tt0120820,The neural plasticity...
plasticity,30,Ghost Doctor,2022,"Comedy, Drama, Sci-Fi & Fantasy",What It Means to Save Someone’s Life,1,7,tt18257384,Plasticity is easy.
plasticity,30,SEAL Team,2022,"Action & Adventure, Drama, War & Politics",Thunderstruck,6,5,tt21849696,for brain plasticity.
plasticity,30,The Blacklist,2018,"Crime, Drama, Mystery",Lawrence Dane Devlin (No. 26),5,21,tt8213662,improved cerebral plasticity
plasticity,30,Manhandled,1924,"Comedy, Drama",,,,tt0015116,Pure plasticity is bosh! | Pure plasticity is my ultimate aim.
plasticity,30,All These Women,1964,Comedy,,,,tt0058124,Such plasticity of detail
plasticity,30,Clodia - Fragmenta,1982,N/A,,,,tt0204971,"This extreme, controlling plasticity"
plasticity,30,Experimenter,2015,"Biography, Drama, History",,,,tt3726704,plasticity of human nature.
plasticity,30,Grimm,2017,"Crime, Drama, Fantasy",The Son Also Rises,6,8,tt5858470,"Yeah, phenotypic plasticity traits | specifically dealing with phenotypic plasticity traits | that deals with phenotypic plasticity traits"
phobia,505,9-1-1,2022,"Drama, Crime, Action & Adventure",Fear-O-Phobia,5,13,tt18329812,Phobia.
phobia,505,Cheeni 2,2023,"Drama, Comedy",,,,tt27191961,Phobia.
phobia,505,Tarek's Situation,2006,"Comedy, Romance",,,,tt0830700,- l have a phobia - Phobia? | - Mr. phobia is coming - Hold on a second
phobia,505,Disco Dancer,1982,Drama,,,,tt0208903,- He has guitar phobia. - Guitar phobia?
phobia,505,Love Lessons,1996,"Drama, Romance, War",,,,tt0113720,- Claustro... - Phobia.
phobia,505,Watching the Detectives,2007,"Comedy, Romance",,,,tt0472205,Bore-phobia? | Bore-phobia. | It's called bore-phobia.
phobia,505,Dark Matter,2024,"Sci-Fi & Fantasy, Drama",Superposition,1,6,tt21306720,Obsession phobia. | Trauma therapy. Phobia therapy.
phobia,505,Jessie,2013,"Comedy, Family",Punched Dumped Love,2,19,tt2582630,rabbit phobia!
phobia,505,12 Monkeys,2018,"Sci-Fi & Fantasy, Drama",Die Glocke,4,6,tt7103416,Nazi-phobia.
phobia,505,The Sound of Silence,2019,Drama,,,,tt9352926,"<i>- That's Landon's latest phobia. - Phobia?</i> | It's not a phobia, it's a safeguard."
phobia,505,My Big Fat Greek Wedding,2002,"Comedy, Drama, Romance",,,,tt0259446,"and ""phobia"" is a phobia, it means ""fear."""
lax,841,Pokémon,1997,"Animation, Action, Adventure",Dennô Senshi Porygon (Cyber Soldier Porygon/Electric Soldier Porygon),1,38,tt0761073,"-Pikachu. -Lax, lax, lax. | Snore, snore, snore, lax, lax, lax. | -[groans] -Lax. | [Snorlax] Lax. [snores]"
lax,841,Enchanted April,1992,Drama,,,,tt0101811,Lax. Lax.
lax,841,Radio Days,1987,Comedy,,,,tt0093818,"Re-Lax, Re-Lax | The Re-Lax way | Get regular with Re-Lax | Get regular with Re-Lax | Get regular with Re-Lax | Get regular with Re-Lax | Get regular with Re-Lax | Start every day the Re-Lax way | Start every day the Re-Lax way | Start every day the Re-Lax way | Start every day the Re-Lax way | because people will be reminded of Ex-Lax."
lax,841,Turbulence,1997,"Action, Thriller",,,,tt0120390,"Lax. | <i>Lax, that's perfect.</i> | Okay, lax arrival's up. What next? | He wants to crash the plane into lax. | This is somebody out at the crisis control center at lax. | <i>and that will give you the arrivals for lax.</i> | <i>Now I'm going to get you lined up for lax.</i>"
lax,841,Los Angeles Plays Itself,2004,Documentary,,,,tt0379357,...LAX.
lax,841,Southland Tales,2007,"Science Fiction, Thriller, Comedy",,,,tt0405336,"LAX. | ""and stay put as LAX remains closed, indefinitely.'"
lax,841,Family Plan,2005,"Comedy, TV Movie",,,,tt0433562,Lax.
lax,841,Played,2006,"Crime, Drama, Thriller",,,,tt0460902,Lax.
lax,841,Fairy Tail,2010,"Animation, Action & Adventure, Comedy, Mystery, Sci-Fi & Fantasy",Thunder Palace,1,44,tt2772562,Lax--
lax,841,Tyrant,2014,"Drama, War & Politics",Meet the New Boss,1,8,tt3866682,LAX.
lax,841,NCIS: Los Angeles,2015,"Action, Crime, Drama",Defectors,7,9,tt4981304,LAX? | near LAX. | Westchester is right next to LAX. | We found footage of Zahra at LAX.
hoop,1063,Resident Alien,2021,"Comedy, Drama, Mystery",Birds of a Feather,1,4,tt11757572,Hoop! Hoop! | Goal! Hoop! Hoop! | Hoop! | Can you hoop?
hoop,1063,Leyla and Mecnun,2013,"Adventure, Comedy, Drama, Fantasy, Mystery, Romance",Efsaneler,3,22,tt2667750,Hoop! Hoop!
hoop,1063,The Mentalist,2011,"Crime, Drama, Mystery",Bloodstream,3,17,tt1831487,Hoop after hoop after hoop.
hoop,1063,Popeye,1980,"Adventure, Comedy, Family",,,,tt0081353,Hoop... hoop... hoopla!
hoop,1063,The Road to El Dorado,2000,"Animation, Adventure, Comedy",,,,tt0138749,-What hoop? -That hoop. | You've gotta knock the ball through the hoop.
hoop,1063,'Allo 'Allo!,1989,"Comedy, History, War",Flight to Geneva,5,21,tt0500334,         yoop hoop de hoop.     
hoop,1063,He-Man and the Masters of the Universe,1983,"Animation, Action, Adventure",The Dragon's Gift,1,34,tt0801225,Hoop-shalla! Hoop-shalla!
hoop,1063,Infinity Train,2019,"Animation, Action, Adventure",The Grid Car,1,1,tt10621612,"Hop! Hip! Hoop! Hoop! | [ Random notes ]    Hop, hop, hipe, hoop, hop."
hoop,1063,No Good Deed,2014,"Crime, Drama, Thriller",,,,tt0292610,"Hoop. | Hoop! | And Hoop... | - Hoop? - Yeah. | - Hey. - Hoop? | Hoop, wait! | Continue north, Hoop. | I will control Hoop. | Give me the gun, Hoop. | Tyrone won't let Hoop kill you. | - Hoop, what are you doing? - What? | It's better now, Hoop, isn't it? | The best way to chase something, Hoop... | - David Brewster. - We're here. Hoop is beginning. | before that headcase, Hoop, comes back to kill me. | I'll look at your life as a novel, Hoop. | You should try to have a calming influence on Hoop. | Maybe he and Hoop are coming back to kill you. | He wasn't looking for Hoop for beating up some clerk in Seattle... | We refuel and Hoop pilots the balance of the journey to the Caymans. | Now, Hoop, was it the belle of tacos or the king of burgers..."
hoop,1063,The City,1963,Drama,,,,tt0386494,HOOP
hoop,1063,Hans Teeuwen: Dat dan weer wel,2002,Comedy,,,,tt0387272,"Hoop! | Look, and this is a hoop, and you'll hold it Like this it's an egg...hoop, egg, hoop, egg, hoop, egg | And when I say 'Hoop' you'll stand like that, okay? | So, later, when I say 'Hoop', you have to stand like this, ok?"
podium,761,My Name Is Bill W.,1989,Drama,,,,tt0097939,[Raps podium]
podium,761,Spooks,2003,"Drama, Action & Adventure, Crime",Without Incident,2,6,tt0707353,Presidential podium.
podium,761,Psych,2010,"Comedy, Crime, Mystery",Think Tank,4,14,tt1539438,The podium. | Is that you will take the podium at 7:20 p.M.
